Series ID,Year,Period,Label,Value,6-Month Net Change,12-Month Net Change,12-Month % Change
IPUEN3219__M000,1997,A01,1997 Annual,102.407, N/A, N/A, N/A
IPUEN3219__M000,1998,A01,1998 Annual,100.175, N/A, N/A, N/A
IPUEN3219__M000,1999,A01,1999 Annual,100.358, N/A, N/A, N/A
IPUEN3219__M000,2000,A01,2000 Annual,97.380, N/A, N/A, N/A
IPUEN3219__M000,2001,A01,2001 Annual,93.844, N/A, N/A, N/A
IPUEN3219__M000,2002,A01,2002 Annual,97.089, N/A, N/A, N/A
IPUEN3219__M000,2003,A01,2003 Annual,97.134, N/A, N/A, N/A
IPUEN3219__M000,2004,A01,2004 Annual,99.694, N/A, N/A, N/A
IPUEN3219__M000,2005,A01,2005 Annual,97.815, N/A, N/A, N/A
IPUEN3219__M000,2006,A01,2006 Annual,97.917, N/A, N/A, N/A
IPUEN3219__M000,2007,A01,2007 Annual,100.000, N/A, N/A, N/A
IPUEN3219__M000,2008,A01,2008 Annual,97.340, N/A, N/A, N/A
IPUEN3219__M000,2009,A01,2009 Annual,91.186, N/A, N/A, N/A
IPUEN3219__M000,2010,A01,2010 Annual,96.513, N/A, N/A, N/A
IPUEN3219__M000,2011,A01,2011 Annual,99.449, N/A, N/A, N/A
IPUEN3219__M000,2012,A01,2012 Annual,97.198, N/A, N/A, N/A
IPUEN3219__M000,2013,A01,2013 Annual,95.850, N/A, N/A, N/A
IPUEN3219__M000,2014,A01,2014 Annual,95.369, N/A, N/A, N/A
IPUEN3335__M000,1990,A01,1990 Annual,82.808, N/A, N/A, N/A
IPUEN3335__M000,1991,A01,1991 Annual,79.341, N/A, N/A, N/A
IPUEN3335__M000,1992,A01,1992 Annual,83.302, N/A, N/A, N/A
IPUEN3335__M000,1993,A01,1993 Annual,82.303, N/A, N/A, N/A
IPUEN3335__M000,1994,A01,1994 Annual,85.819, N/A, N/A, N/A
IPUEN3335__M000,1995,A01,1995 Annual,88.953, N/A, N/A, N/A
IPUEN3335__M000,1996,A01,1996 Annual,87.112, N/A, N/A, N/A
IPUEN3335__M000,1997,A01,1997 Annual,88.654, N/A, N/A, N/A
IPUEN3335__M000,1998,A01,1998 Annual,85.466, N/A, N/A, N/A
IPUEN3335__M000,1999,A01,1999 Annual,82.060, N/A, N/A, N/A
IPUEN3335__M000,2000,A01,2000 Annual,84.243, N/A, N/A, N/A
IPUEN3335__M000,2001,A01,2001 Annual,79.228, N/A, N/A, N/A
IPUEN3335__M000,2002,A01,2002 Annual,84.361, N/A, N/A, N/A
IPUEN3335__M000,2003,A01,2003 Annual,87.085, N/A, N/A, N/A
IPUEN3335__M000,2004,A01,2004 Annual,89.166, N/A, N/A, N/A
IPUEN3335__M000,2005,A01,2005 Annual,93.341, N/A, N/A, N/A
IPUEN3335__M000,2006,A01,2006 Annual,94.238, N/A, N/A, N/A
IPUEN3335__M000,2007,A01,2007 Annual,100.000, N/A, N/A, N/A
IPUEN3335__M000,2008,A01,2008 Annual,101.311, N/A, N/A, N/A
IPUEN3335__M000,2009,A01,2009 Annual,88.037, N/A, N/A, N/A
IPUEN3335__M000,2010,A01,2010 Annual,96.284, N/A, N/A, N/A
IPUEN3335__M000,2011,A01,2011 Annual,102.358, N/A, N/A, N/A
IPUEN3335__M000,2012,A01,2012 Annual,100.522, N/A, N/A, N/A
IPUEN3335__M000,2013,A01,2013 Annual,101.563, N/A, N/A, N/A
IPUEN3335__M000,2014,A01,2014 Annual,101.926, N/A, N/A, N/A
IPUEN3329__M000,1990,A01,1990 Annual,91.667, N/A, N/A, N/A
IPUEN3329__M000,1991,A01,1991 Annual,89.101, N/A, N/A, N/A
IPUEN3329__M000,1992,A01,1992 Annual,90.077, N/A, N/A, N/A
IPUEN3329__M000,1993,A01,1993 Annual,90.421, N/A, N/A, N/A
IPUEN3329__M000,1994,A01,1994 Annual,91.998, N/A, N/A, N/A
IPUEN3329__M000,1995,A01,1995 Annual,93.222, N/A, N/A, N/A
IPUEN3329__M000,1996,A01,1996 Annual,92.180, N/A, N/A, N/A
IPUEN3329__M000,1997,A01,1997 Annual,92.512, N/A, N/A, N/A
IPUEN3329__M000,1998,A01,1998 Annual,91.487, N/A, N/A, N/A
IPUEN3329__M000,1999,A01,1999 Annual,88.697, N/A, N/A, N/A
IPUEN3329__M000,2000,A01,2000 Annual,88.367, N/A, N/A, N/A
IPUEN3329__M000,2001,A01,2001 Annual,85.396, N/A, N/A, N/A
IPUEN3329__M000,2002,A01,2002 Annual,89.144, N/A, N/A, N/A
IPUEN3329__M000,2003,A01,2003 Annual,92.881, N/A, N/A, N/A
IPUEN3329__M000,2004,A01,2004 Annual,95.860, N/A, N/A, N/A
IPUEN3329__M000,2005,A01,2005 Annual,96.656, N/A, N/A, N/A
IPUEN3329__M000,2006,A01,2006 Annual,100.735, N/A, N/A, N/A
IPUEN3329__M000,2007,A01,2007 Annual,100.000, N/A, N/A, N/A
IPUEN3329__M000,2008,A01,2008 Annual,103.101, N/A, N/A, N/A
IPUEN3329__M000,2009,A01,2009 Annual,88.342, N/A, N/A, N/A
IPUEN3329__M000,2010,A01,2010 Annual,92.624, N/A, N/A, N/A
IPUEN3329__M000,2011,A01,2011 Annual,97.175, N/A, N/A, N/A
IPUEN3329__M000,2012,A01,2012 Annual,91.848, N/A, N/A, N/A
IPUEN3329__M000,2013,A01,2013 Annual,90.797, N/A, N/A, N/A
IPUEN3329__M000,2014,A01,2014 Annual,88.455, N/A, N/A, N/A
IPUEN3132__M000,1990,A01,1990 Annual,74.490, N/A, N/A, N/A
IPUEN3132__M000,1991,A01,1991 Annual,74.258, N/A, N/A, N/A
IPUEN3132__M000,1992,A01,1992 Annual,74.917, N/A, N/A, N/A
IPUEN3132__M000,1993,A01,1993 Annual,76.499, N/A, N/A, N/A
IPUEN3132__M000,1994,A01,1994 Annual,79.860, N/A, N/A, N/A
IPUEN3132__M000,1995,A01,1995 Annual,79.996, N/A, N/A, N/A
IPUEN3132__M000,1996,A01,1996 Annual,79.865, N/A, N/A, N/A
IPUEN3132__M000,1997,A01,1997 Annual,79.498, N/A, N/A, N/A
IPUEN3132__M000,1998,A01,1998 Annual,80.134, N/A, N/A, N/A
IPUEN3132__M000,1999,A01,1999 Annual,83.462, N/A, N/A, N/A
IPUEN3132__M000,2000,A01,2000 Annual,82.968, N/A, N/A, N/A
IPUEN3132__M000,2001,A01,2001 Annual,81.526, N/A, N/A, N/A
IPUEN3132__M000,2002,A01,2002 Annual,86.012, N/A, N/A, N/A
IPUEN3132__M000,2003,A01,2003 Annual,91.595, N/A, N/A, N/A
IPUEN3132__M000,2004,A01,2004 Annual,88.152, N/A, N/A, N/A
IPUEN3132__M000,2005,A01,2005 Annual,100.413, N/A, N/A, N/A
IPUEN3132__M000,2006,A01,2006 Annual,99.486, N/A, N/A, N/A
IPUEN3132__M000,2007,A01,2007 Annual,100.000, N/A, N/A, N/A
IPUEN3132__M000,2008,A01,2008 Annual,99.555, N/A, N/A, N/A
IPUEN3132__M000,2009,A01,2009 Annual,93.327, N/A, N/A, N/A
IPUEN3132__M000,2010,A01,2010 Annual,96.776, N/A, N/A, N/A
IPUEN3132__M000,2011,A01,2011 Annual,95.722, N/A, N/A, N/A
IPUEN3132__M000,2012,A01,2012 Annual,93.350, N/A, N/A, N/A
IPUEN3132__M000,2013,A01,2013 Annual,91.781, N/A, N/A, N/A
IPUEN3132__M000,2014,A01,2014 Annual,88.854, N/A, N/A, N/A
IPUEN3315__M000,1990,A01,1990 Annual,84.821, N/A, N/A, N/A
IPUEN3315__M000,1991,A01,1991 Annual,83.853, N/A, N/A, N/A
IPUEN3315__M000,1992,A01,1992 Annual,85.551, N/A, N/A, N/A
IPUEN3315__M000,1993,A01,1993 Annual,88.116, N/A, N/A, N/A
IPUEN3315__M000,1994,A01,1994 Annual,91.095, N/A, N/A, N/A
IPUEN3315__M000,1995,A01,1995 Annual,91.972, N/A, N/A, N/A
IPUEN3315__M000,1996,A01,1996 Annual,91.779, N/A, N/A, N/A
IPUEN3315__M000,1997,A01,1997 Annual,95.860, N/A, N/A, N/A
IPUEN3315__M000,1998,A01,1998 Annual,93.935, N/A, N/A, N/A
IPUEN3315__M000,1999,A01,1999 Annual,93.636, N/A, N/A, N/A
IPUEN3315__M000,2000,A01,2000 Annual,92.064, N/A, N/A, N/A
IPUEN3315__M000,2001,A01,2001 Annual,87.122, N/A, N/A, N/A
IPUEN3315__M000,2002,A01,2002 Annual,87.861, N/A, N/A, N/A
IPUEN3315__M000,2003,A01,2003 Annual,89.604, N/A, N/A, N/A
IPUEN3315__M000,2004,A01,2004 Annual,93.726, N/A, N/A, N/A
IPUEN3315__M000,2005,A01,2005 Annual,95.126, N/A, N/A, N/A
IPUEN3315__M000,2006,A01,2006 Annual,97.472, N/A, N/A, N/A
IPUEN3315__M000,2007,A01,2007 Annual,100.000, N/A, N/A, N/A
IPUEN3315__M000,2008,A01,2008 Annual,88.339, N/A, N/A, N/A
IPUEN3315__M000,2009,A01,2009 Annual,83.979, N/A, N/A, N/A
IPUEN3315__M000,2010,A01,2010 Annual,89.374, N/A, N/A, N/A
IPUEN3315__M000,2011,A01,2011 Annual,92.253, N/A, N/A, N/A
IPUEN3315__M000,2012,A01,2012 Annual,93.254, N/A, N/A, N/A
IPUEN3315__M000,2013,A01,2013 Annual,94.697, N/A, N/A, N/A
IPUEN3315__M000,2014,A01,2014 Annual,94.682, N/A, N/A, N/A
IPUEN3253__M000,1990,A01,1990 Annual,79.331, N/A, N/A, N/A
IPUEN3253__M000,1991,A01,1991 Annual,76.658, N/A, N/A, N/A
IPUEN3253__M000,1992,A01,1992 Annual,78.973, N/A, N/A, N/A
IPUEN3253__M000,1993,A01,1993 Annual,81.991, N/A, N/A, N/A
IPUEN3253__M000,1994,A01,1994 Annual,82.138, N/A, N/A, N/A
IPUEN3253__M000,1995,A01,1995 Annual,82.553, N/A, N/A, N/A
IPUEN3253__M000,1996,A01,1996 Annual,84.982, N/A, N/A, N/A
IPUEN3253__M000,1997,A01,1997 Annual,84.674, N/A, N/A, N/A
IPUEN3253__M000,1998,A01,1998 Annual,83.176, N/A, N/A, N/A
IPUEN3253__M000,1999,A01,1999 Annual,78.446, N/A, N/A, N/A
IPUEN3253__M000,2000,A01,2000 Annual,82.027, N/A, N/A, N/A
IPUEN3253__M000,2001,A01,2001 Annual,77.184, N/A, N/A, N/A
IPUEN3253__M000,2002,A01,2002 Annual,83.997, N/A, N/A, N/A
IPUEN3253__M000,2003,A01,2003 Annual,88.590, N/A, N/A, N/A
IPUEN3253__M000,2004,A01,2004 Annual,98.075, N/A, N/A, N/A
IPUEN3253__M000,2005,A01,2005 Annual,107.810, N/A, N/A, N/A
IPUEN3253__M000,2006,A01,2006 Annual,104.765, N/A, N/A, N/A
IPUEN3253__M000,2007,A01,2007 Annual,100.000, N/A, N/A, N/A
IPUEN3253__M000,2008,A01,2008 Annual,87.604, N/A, N/A, N/A
IPUEN3253__M000,2009,A01,2009 Annual,95.792, N/A, N/A, N/A
IPUEN3253__M000,2010,A01,2010 Annual,96.311, N/A, N/A, N/A
IPUEN3253__M000,2011,A01,2011 Annual,94.784, N/A, N/A, N/A
IPUEN3253__M000,2012,A01,2012 Annual,96.440, N/A, N/A, N/A
IPUEN3253__M000,2013,A01,2013 Annual,106.994, N/A, N/A, N/A
IPUEN3253__M000,2014,A01,2014 Annual,97.828, N/A, N/A, N/A
IPUEN3323__M000,1990,A01,1990 Annual,89.994, N/A, N/A, N/A
IPUEN3323__M000,1991,A01,1991 Annual,90.306, N/A, N/A, N/A
IPUEN3323__M000,1992,A01,1992 Annual,92.339, N/A, N/A, N/A
IPUEN3323__M000,1993,A01,1993 Annual,92.006, N/A, N/A, N/A
IPUEN3323__M000,1994,A01,1994 Annual,93.995, N/A, N/A, N/A
IPUEN3323__M000,1995,A01,1995 Annual,93.616, N/A, N/A, N/A
IPUEN3323__M000,1996,A01,1996 Annual,92.705, N/A, N/A, N/A
IPUEN3323__M000,1997,A01,1997 Annual,97.733, N/A, N/A, N/A
IPUEN3323__M000,1998,A01,1998 Annual,94.487, N/A, N/A, N/A
IPUEN3323__M000,1999,A01,1999 Annual,91.819, N/A, N/A, N/A
IPUEN3323__M000,2000,A01,2000 Annual,90.550, N/A, N/A, N/A
IPUEN3323__M000,2001,A01,2001 Annual,86.829, N/A, N/A, N/A
IPUEN3323__M000,2002,A01,2002 Annual,88.438, N/A, N/A, N/A
IPUEN3323__M000,2003,A01,2003 Annual,90.779, N/A, N/A, N/A
IPUEN3323__M000,2004,A01,2004 Annual,89.433, N/A, N/A, N/A
IPUEN3323__M000,2005,A01,2005 Annual,90.348, N/A, N/A, N/A
IPUEN3323__M000,2006,A01,2006 Annual,94.267, N/A, N/A, N/A
IPUEN3323__M000,2007,A01,2007 Annual,100.000, N/A, N/A, N/A
IPUEN3323__M000,2008,A01,2008 Annual,96.607, N/A, N/A, N/A
IPUEN3323__M000,2009,A01,2009 Annual,84.457, N/A, N/A, N/A
IPUEN3323__M000,2010,A01,2010 Annual,88.397, N/A, N/A, N/A
IPUEN3323__M000,2011,A01,2011 Annual,87.166, N/A, N/A, N/A
IPUEN3323__M000,2012,A01,2012 Annual,86.885, N/A, N/A, N/A
IPUEN3323__M000,2013,A01,2013 Annual,87.499, N/A, N/A, N/A
IPUEN3323__M000,2014,A01,2014 Annual,88.714, N/A, N/A, N/A
IPUEN3343__M000,1990,A01,1990 Annual,64.568, N/A, N/A, N/A
IPUEN3343__M000,1991,A01,1991 Annual,66.489, N/A, N/A, N/A
IPUEN3343__M000,1992,A01,1992 Annual,68.872, N/A, N/A, N/A
IPUEN3343__M000,1993,A01,1993 Annual,72.771, N/A, N/A, N/A
IPUEN3343__M000,1994,A01,1994 Annual,73.503, N/A, N/A, N/A
IPUEN3343__M000,1995,A01,1995 Annual,73.851, N/A, N/A, N/A
IPUEN3343__M000,1996,A01,1996 Annual,68.354, N/A, N/A, N/A
IPUEN3343__M000,1997,A01,1997 Annual,71.213, N/A, N/A, N/A
IPUEN3343__M000,1998,A01,1998 Annual,74.180, N/A, N/A, N/A
IPUEN3343__M000,1999,A01,1999 Annual,76.427, N/A, N/A, N/A
IPUEN3343__M000,2000,A01,2000 Annual,80.203, N/A, N/A, N/A
IPUEN3343__M000,2001,A01,2001 Annual,80.462, N/A, N/A, N/A
IPUEN3343__M000,2002,A01,2002 Annual,84.122, N/A, N/A, N/A
IPUEN3343__M000,2003,A01,2003 Annual,88.736, N/A, N/A, N/A
IPUEN3343__M000,2004,A01,2004 Annual,89.352, N/A, N/A, N/A
IPUEN3343__M000,2005,A01,2005 Annual,88.451, N/A, N/A, N/A
IPUEN3343__M000,2006,A01,2006 Annual,92.264, N/A, N/A, N/A
IPUEN3343__M000,2007,A01,2007 Annual,100.000, N/A, N/A, N/A
IPUEN3343__M000,2008,A01,2008 Annual,80.411, N/A, N/A, N/A
IPUEN3343__M000,2009,A01,2009 Annual,75.159, N/A, N/A, N/A
IPUEN3343__M000,2010,A01,2010 Annual,81.515, N/A, N/A, N/A
IPUEN3343__M000,2011,A01,2011 Annual,89.953, N/A, N/A, N/A
IPUEN3343__M000,2012,A01,2012 Annual,103.922, N/A, N/A, N/A
IPUEN3343__M000,2013,A01,2013 Annual,110.777, N/A, N/A, N/A
IPUEN3343__M000,2014,A01,2014 Annual,109.662, N/A, N/A, N/A
IPUEN3371__M000,1990,A01,1990 Annual,91.304, N/A, N/A, N/A
IPUEN3371__M000,1991,A01,1991 Annual,90.227, N/A, N/A, N/A
IPUEN3371__M000,1992,A01,1992 Annual,93.733, N/A, N/A, N/A
IPUEN3371__M000,1993,A01,1993 Annual,94.695, N/A, N/A, N/A
IPUEN3371__M000,1994,A01,1994 Annual,94.707, N/A, N/A, N/A
IPUEN3371__M000,1995,A01,1995 Annual,94.642, N/A, N/A, N/A
IPUEN3371__M000,1996,A01,1996 Annual,94.932, N/A, N/A, N/A
IPUEN3371__M000,1997,A01,1997 Annual,96.491, N/A, N/A, N/A
IPUEN3371__M000,1998,A01,1998 Annual,94.832, N/A, N/A, N/A
IPUEN3371__M000,1999,A01,1999 Annual,95.012, N/A, N/A, N/A
IPUEN3371__M000,2000,A01,2000 Annual,92.351, N/A, N/A, N/A
IPUEN3371__M000,2001,A01,2001 Annual,90.133, N/A, N/A, N/A
IPUEN3371__M000,2002,A01,2002 Annual,91.088, N/A, N/A, N/A
IPUEN3371__M000,2003,A01,2003 Annual,91.432, N/A, N/A, N/A
IPUEN3371__M000,2004,A01,2004 Annual,94.777, N/A, N/A, N/A
IPUEN3371__M000,2005,A01,2005 Annual,98.233, N/A, N/A, N/A
IPUEN3371__M000,2006,A01,2006 Annual,99.624, N/A, N/A, N/A
IPUEN3371__M000,2007,A01,2007 Annual,100.000, N/A, N/A, N/A
IPUEN3371__M000,2008,A01,2008 Annual,99.839, N/A, N/A, N/A
IPUEN3371__M000,2009,A01,2009 Annual,86.377, N/A, N/A, N/A
IPUEN3371__M000,2010,A01,2010 Annual,93.499, N/A, N/A, N/A
IPUEN3371__M000,2011,A01,2011 Annual,92.171, N/A, N/A, N/A
IPUEN3371__M000,2012,A01,2012 Annual,91.701, N/A, N/A, N/A
IPUEN3371__M000,2013,A01,2013 Annual,93.522, N/A, N/A, N/A
IPUEN3371__M000,2014,A01,2014 Annual,91.028, N/A, N/A, N/A
IPUEN3115__M000,1990,A01,1990 Annual,95.185, N/A, N/A, N/A
IPUEN3115__M000,1991,A01,1991 Annual,94.116, N/A, N/A, N/A
IPUEN3115__M000,1992,A01,1992 Annual,97.624, N/A, N/A, N/A
IPUEN3115__M000,1993,A01,1993 Annual,97.298, N/A, N/A, N/A
IPUEN3115__M000,1994,A01,1994 Annual,96.332, N/A, N/A, N/A
IPUEN3115__M000,1995,A01,1995 Annual,96.747, N/A, N/A, N/A
IPUEN3115__M000,1996,A01,1996 Annual,95.151, N/A, N/A, N/A
IPUEN3115__M000,1997,A01,1997 Annual,95.713, N/A, N/A, N/A
IPUEN3115__M000,1998,A01,1998 Annual,95.752, N/A, N/A, N/A
IPUEN3115__M000,1999,A01,1999 Annual,92.935, N/A, N/A, N/A
IPUEN3115__M000,2000,A01,2000 Annual,94.324, N/A, N/A, N/A
IPUEN3115__M000,2001,A01,2001 Annual,93.714, N/A, N/A, N/A
IPUEN3115__M000,2002,A01,2002 Annual,96.827, N/A, N/A, N/A
IPUEN3115__M000,2003,A01,2003 Annual,98.733, N/A, N/A, N/A
IPUEN3115__M000,2004,A01,2004 Annual,102.054, N/A, N/A, N/A
IPUEN3115__M000,2005,A01,2005 Annual,101.645, N/A, N/A, N/A
IPUEN3115__M000,2006,A01,2006 Annual,96.843, N/A, N/A, N/A
IPUEN3115__M000,2007,A01,2007 Annual,100.000, N/A, N/A, N/A
IPUEN3115__M000,2008,A01,2008 Annual,97.213, N/A, N/A, N/A
IPUEN3115__M000,2009,A01,2009 Annual,96.543, N/A, N/A, N/A
IPUEN3115__M000,2010,A01,2010 Annual,101.746, N/A, N/A, N/A
IPUEN3115__M000,2011,A01,2011 Annual,100.657, N/A, N/A, N/A
IPUEN3115__M000,2012,A01,2012 Annual,96.454, N/A, N/A, N/A
IPUEN3115__M000,2013,A01,2013 Annual,95.378, N/A, N/A, N/A
IPUEN3115__M000,2014,A01,2014 Annual,93.831, N/A, N/A, N/A
IPUEN3391__M000,1990,A01,1990 Annual,84.057, N/A, N/A, N/A
IPUEN3391__M000,1991,A01,1991 Annual,85.011, N/A, N/A, N/A
IPUEN3391__M000,1992,A01,1992 Annual,85.812, N/A, N/A, N/A
IPUEN3391__M000,1993,A01,1993 Annual,85.149, N/A, N/A, N/A
IPUEN3391__M000,1994,A01,1994 Annual,83.517, N/A, N/A, N/A
IPUEN3391__M000,1995,A01,1995 Annual,85.764, N/A, N/A, N/A
IPUEN3391__M000,1996,A01,1996 Annual,87.618, N/A, N/A, N/A
IPUEN3391__M000,1997,A01,1997 Annual,87.516, N/A, N/A, N/A
IPUEN3391__M000,1998,A01,1998 Annual,89.870, N/A, N/A, N/A
IPUEN3391__M000,1999,A01,1999 Annual,90.675, N/A, N/A, N/A
IPUEN3391__M000,2000,A01,2000 Annual,92.371, N/A, N/A, N/A
IPUEN3391__M000,2001,A01,2001 Annual,90.665, N/A, N/A, N/A
IPUEN3391__M000,2002,A01,2002 Annual,92.635, N/A, N/A, N/A
IPUEN3391__M000,2003,A01,2003 Annual,96.554, N/A, N/A, N/A
IPUEN3391__M000,2004,A01,2004 Annual,94.128, N/A, N/A, N/A
IPUEN3391__M000,2005,A01,2005 Annual,99.636, N/A, N/A, N/A
IPUEN3391__M000,2006,A01,2006 Annual,100.939, N/A, N/A, N/A
IPUEN3391__M000,2007,A01,2007 Annual,100.000, N/A, N/A, N/A
IPUEN3391__M000,2008,A01,2008 Annual,104.429, N/A, N/A, N/A
IPUEN3391__M000,2009,A01,2009 Annual,103.639, N/A, N/A, N/A
IPUEN3391__M000,2010,A01,2010 Annual,106.003, N/A, N/A, N/A
IPUEN3391__M000,2011,A01,2011 Annual,103.953, N/A, N/A, N/A
IPUEN3391__M000,2012,A01,2012 Annual,102.445, N/A, N/A, N/A
IPUEN3391__M000,2013,A01,2013 Annual,102.580, N/A, N/A, N/A
IPUEN3391__M000,2014,A01,2014 Annual,97.162, N/A, N/A, N/A
IPUEN3363__M000,1990,A01,1990 Annual,74.162, N/A, N/A, N/A
IPUEN3363__M000,1991,A01,1991 Annual,72.308, N/A, N/A, N/A
IPUEN3363__M000,1992,A01,1992 Annual,77.041, N/A, N/A, N/A
IPUEN3363__M000,1993,A01,1993 Annual,80.408, N/A, N/A, N/A
IPUEN3363__M000,1994,A01,1994 Annual,84.064, N/A, N/A, N/A
IPUEN3363__M000,1995,A01,1995 Annual,83.754, N/A, N/A, N/A
IPUEN3363__M000,1996,A01,1996 Annual,83.458, N/A, N/A, N/A
IPUEN3363__M000,1997,A01,1997 Annual,85.324, N/A, N/A, N/A
IPUEN3363__M000,1998,A01,1998 Annual,85.935, N/A, N/A, N/A
IPUEN3363__M000,1999,A01,1999 Annual,87.397, N/A, N/A, N/A
IPUEN3363__M000,2000,A01,2000 Annual,87.694, N/A, N/A, N/A
IPUEN3363__M000,2001,A01,2001 Annual,85.371, N/A, N/A, N/A
IPUEN3363__M000,2002,A01,2002 Annual,91.299, N/A, N/A, N/A
IPUEN3363__M000,2003,A01,2003 Annual,93.326, N/A, N/A, N/A
IPUEN3363__M000,2004,A01,2004 Annual,96.521, N/A, N/A, N/A
IPUEN3363__M000,2005,A01,2005 Annual,98.652, N/A, N/A, N/A
IPUEN3363__M000,2006,A01,2006 Annual,100.927, N/A, N/A, N/A
IPUEN3363__M000,2007,A01,2007 Annual,100.000, N/A, N/A, N/A
IPUEN3363__M000,2008,A01,2008 Annual,100.985, N/A, N/A, N/A
IPUEN3363__M000,2009,A01,2009 Annual,94.046, N/A, N/A, N/A
IPUEN3363__M000,2010,A01,2010 Annual,103.669, N/A, N/A, N/A
IPUEN3363__M000,2011,A01,2011 Annual,104.527, N/A, N/A, N/A
IPUEN3363__M000,2012,A01,2012 Annual,99.274, N/A, N/A, N/A
IPUEN3363__M000,2013,A01,2013 Annual,99.044, N/A, N/A, N/A
IPUEN3363__M000,2014,A01,2014 Annual,99.495, N/A, N/A, N/A
IPUEN3273__M000,1990,A01,1990 Annual,96.812, N/A, N/A, N/A
IPUEN3273__M000,1991,A01,1991 Annual,94.189, N/A, N/A, N/A
IPUEN3273__M000,1992,A01,1992 Annual,95.971, N/A, N/A, N/A
IPUEN3273__M000,1993,A01,1993 Annual,97.042, N/A, N/A, N/A
IPUEN3273__M000,1994,A01,1994 Annual,97.343, N/A, N/A, N/A
IPUEN3273__M000,1995,A01,1995 Annual,98.355, N/A, N/A, N/A
IPUEN3273__M000,1996,A01,1996 Annual,100.076, N/A, N/A, N/A
IPUEN3273__M000,1997,A01,1997 Annual,100.573, N/A, N/A, N/A
IPUEN3273__M000,1998,A01,1998 Annual,101.721, N/A, N/A, N/A
IPUEN3273__M000,1999,A01,1999 Annual,101.774, N/A, N/A, N/A
IPUEN3273__M000,2000,A01,2000 Annual,100.237, N/A, N/A, N/A
IPUEN3273__M000,2001,A01,2001 Annual,98.061, N/A, N/A, N/A
IPUEN3273__M000,2002,A01,2002 Annual,100.020, N/A, N/A, N/A
IPUEN3273__M000,2003,A01,2003 Annual,102.853, N/A, N/A, N/A
IPUEN3273__M000,2004,A01,2004 Annual,102.353, N/A, N/A, N/A
IPUEN3273__M000,2005,A01,2005 Annual,101.898, N/A, N/A, N/A
IPUEN3273__M000,2006,A01,2006 Annual,99.213, N/A, N/A, N/A
IPUEN3273__M000,2007,A01,2007 Annual,100.000, N/A, N/A, N/A
IPUEN3273__M000,2008,A01,2008 Annual,91.973, N/A, N/A, N/A
IPUEN3273__M000,2009,A01,2009 Annual,83.366, N/A, N/A, N/A
IPUEN3273__M000,2010,A01,2010 Annual,82.657, N/A, N/A, N/A
IPUEN3273__M000,2011,A01,2011 Annual,85.195, N/A, N/A, N/A
IPUEN3273__M000,2012,A01,2012 Annual,87.048, N/A, N/A, N/A
IPUEN3273__M000,2013,A01,2013 Annual,88.000, N/A, N/A, N/A
IPUEN3273__M000,2014,A01,2014 Annual,88.331, N/A, N/A, N/A
